gene	B cells	Monocytes	T cells CD4	T cells CD8	NKT cells	Dendritic cells	NK cells	Megakaryocytes
RP11-34P13-7	1.3627688448012065	0.7832265414284469	1.4791912957069215	1.3607110915466925		0.0	0.0	0.0
RP11-34P13-8	0.0	0.2901319502157126	0.0	0.0		0.0	0.0	0.0
FO538757-3	0.0	0.0	0.0	0.0		0.0	0.0	0.0
FO538757-2	9.983952510522062	10.947303499998263	9.257541597937758	8.831102156345176		6.715540974886225	10.38280043941464	18.81709293675525
AP006222-2	6.535124020294008	5.016997627531817	5.485655326617438	5.104582373237687		2.752920497778765	7.919691034337301	14.894778194601274
RP4-669L17-10	1.2851277132937773	0.8491450781973091	1.0295391843353594	1.6838994669879443		0.6293945024967861	2.150815158945239	0.0
RP5-857K21-4	0.38026290125915585	0.6769878821409093	0.0	0.0		0.0	0.0	0.0
RP11-206L10-9	4.8144377139368455	4.524061886545034	3.107397316478079	3.5159070016814		2.4028586858543823	3.999126889057637	0.0
FAM87B	0.0	0.32675342647376543	0.0	0.0		0.0	0.0	0.0
LINC00115	3.317631483932084	3.607370859225251	2.1982620221501117	2.576170053988393		1.3683632890482436	4.392272588480199	0.0
FAM41C	6.69492806029695	4.07188451515244	4.2291058194002025	4.2129408496241325		2.1403124867372196	6.321182944266788	8.901776266688605
SAMD11	0.0	0.8026271575007802	0.0	0.9068813167045044		0.4603245587102623	0.0	0.0
NOC2L	10.828505784210254	7.304454129900488	9.938818278857008	10.350158961105162		5.485118105148549	12.337971183008802	6.550980273745801
KLHL17	0.942527085074943	1.890097497507278	1.598585591062485	1.7752608363980342		0.615984108267451	2.30654542115737	2.9353542613240107
PLEKHN1	0.0	0.9246565751583675	1.823829669465724	1.606783686488387		0.0	1.7914264363479573	0.0
RP11-54O7-17	0.0	1.1683329236731332	0.6014303313488345	0.0		0.8216783111619312	0.0	0.0
HES4	2.293630466898896	12.421242423692153	2.618461936602681	2.3964884217949285		2.420032632684124	3.0264300248563383	5.329045268922433
ISG15	18.075311831207742	43.347611608824046	16.360309949215775	17.134725430201513		10.115400446313448	23.657603138937876	24.95759094258284
RP11-54O7-11	0.0	0.0	0.0	0.47798819507878815		0.0	0.0	0.0
AGRN	2.500627244005965	1.4088340286282355	1.0032333099619046	2.0085270816389933		0.7414359657794273	0.0	0.7984931003680079
C1orf159	3.8332886167970255	3.447385547094078	2.827928490526937	3.145748590923432		1.817839021491552	2.4687692944897357	2.6154879973518512
LINC01342	1.2964841646838716	0.0	0.0	0.0		0.0	0.0	0.0
RP11-465B22-8	0.0	0.0	0.3907068787538783	0.0		0.6286967258864791	0.0	0.0
TTLL10	0.6669230745995317	0.6646539434144791	1.4244251709380114	1.4010428051357322		0.0	1.9579590425494924	1.0298359972713922
TNFRSF18	3.1210413330601847	2.675196736810047	6.394142186226917	3.422709714980676		1.1368946569157217	18.180096638673938	2.99021023193931
TNFRSF4	2.6565952913059254	2.3291393895093337	9.813499057732344	3.259300591699559		1.5884279568017738	6.292353543814262	4.239045258824878
SDF4	13.293974369232446	12.254118262595883	12.031056422146358	13.45031635022992		8.002243263830584	22.831778716985102	11.576894091153827
B3GALT6	5.090610487900034	4.657536663832861	3.954920580026153	3.9450809014717607		2.2930576010007093	7.045931263528753	4.473171101349988
C1QTNF12	0.9352411895833311	1.8184609335392135	0.819157739165063	1.2995942518078107		0.0	0.0	1.4895079780090863
RP5-902P8-12	0.7283814423713211	0.4976918567451982	0.4822444425144619	0.5167412164862498		0.0	0.0	0.0
UBE2J2	11.172781196984653	8.760115537889437	10.485961244344688	10.960371942349562		6.228681029104537	13.27372837460624	7.119873589934042
RP5-902P8-10	0.49894879008191184	0.3695682756465494	2.0357262257207274	0.8375206192614378		0.0	0.0	0.0
SCNN1D	0.42319489473465094	1.07199719349186	0.8079479786199976	1.7039641414539515		0.0	1.8680415452439663	0.0
ACAP3	6.673910445880827	6.981962450109721	5.805115787174565	5.353909839357419		3.4243046672101674	5.916494439337329	3.1797685987701394
PUSL1	4.45527004101947	4.76873739922479	4.5012468187998635	4.2180075524566805		3.116852223636928	5.662256057396308	3.488566923231973
INTS11	8.341954142514027	8.818957207532696	8.759611274001276	9.840860082559756		5.348514432248627	11.695596173761057	5.943448233386189
CPTP	5.977828493116349	4.236742230291208	5.928306675881243	5.312171644487815		3.1455638226126523	9.050868508044255	6.186120311736929
TAS1R3	0.997613431400254	0.8250192564415053	0.3356660631540432	0.5242955829502656		0.0	2.150815158945239	0.0
DVL1	2.1780080654106144	2.011258344733462	2.174521728712249	2.147532184117799		1.0843704207388958	2.6599852261769845	0.0
MXRA8	0.5423094301006317	0.24484151113441868	0.9441269782774339	2.6739072784369657		0.0	0.0	0.0
AURKAIP1	14.78207729520344	19.610618961485464	15.312991634385991	15.776769025320984		11.060422543508382	19.741479281658076	14.61046852027904
CCNL2	10.44562238005577	6.371657311895986	9.494152328703045	10.139562155225892		4.234390818970016	11.930740602367212	6.9390715768887254
MRPL20	12.63369449077768	16.760258607055178	15.246237850008646	14.66359532631157		9.068978736339929	19.8590856641192	9.586717488167343
RP4-758J18-13	1.247771251387706	2.125832819138961	1.0877446779394784	1.1109295488542594		0.46176622660475114	0.8435401693828668	0.0
ANKRD65	1.0625048857463568	0.7291232262765627	0.0	0.5710186921723065		2.030799665778831	0.0	0.7214020924493962
RP4-758J18-7	0.0	0.3058426369770158	0.0	0.0		0.0	0.0	0.0
ATAD3C	2.2636409978988685	1.2802006748100028	1.7540466674890716	2.2652547793608195		1.1708645035780094	2.5607517699380358	0.0
ATAD3B	4.577426320767687	4.436997163450516	4.566406564829202	4.951064832433333		2.645872889325517	5.87525872555566	1.2868157117006478
ATAD3A	3.9332818805975274	4.505866289890952	4.46825479677524	4.424075315021953		2.9204584775526805	5.021205330554783	4.611147575035043
TMEM240	0.0	0.5214798797418793	0.5724638927844262	0.0		0.0	0.0	0.0
SSU72	18.76826448721649	20.21484667020678	19.30608466265825	20.641265476204612		11.839052540912233	22.79489957172428	19.083649246967074
RP5-832C2-5	5.722726280118847	3.310018605243707	4.695908854726156	5.223680089831388		3.0875011310371225	7.186241889597972	2.108187132981971
AL645728-1	0.0	0.0	0.36018397317948286	0.0		0.0	0.0	0.0
FNDC10	0.9956216734020451	2.7017203074358527	1.4334203298994346	1.4485006298663583		0.5679144755985559	0.8416233230655276	0.0
RP11-345P4-9	4.8556873047522	3.4446174629524617	4.586041895840694	5.056574673263504		1.9316253416895888	4.310960267752796	4.0388980932390535
MIB2	6.939125402295696	5.885311183105497	8.570583929809983	10.869562339187212		2.642056585105645	20.060510010722005	4.47899075438827
MMP23B	1.8476913252587057	1.778112510576015	1.2212521462439432	4.6400370439269265		0.0	14.969180430911015	0.0
CDK11B	10.139423796545655	7.268103411848116	9.546924777790814	9.923751649033608		5.3181932293531675	12.781110010573256	5.257814975786655
RP11-345P4-10	1.052758160272458	0.3248550768646209	1.5691663431655736	1.3436014080806304		0.6862457424420463	0.0	0.0
SLC35E2B	8.729067935910178	6.240458519927381	7.4951061063441315	7.686318418589356		3.382656991983583	8.44104715493973	7.868533268665929
RP11-345P4-7	1.5358003769803241	0.0	0.7431479229785546	1.3391684140010989		0.0	0.0	0.0
CDK11A	8.260451090216982	6.023679531793584	7.317212715691215	7.340295686704464		3.826236765732091	10.56063795548243	5.301177803434142
SLC35E2A	2.4435095858895215	1.6248092838098918	2.446448838882693	1.9193152386416161		0.0	2.3188145253481065	2.2192451290881965
NADK	8.565759289208053	12.322618600194536	6.258443917488472	6.454460337269131		5.176663641423315	10.167277505499198	8.059739850944565
GNB1	10.603500280733144	15.36050408997573	9.576876532808363	10.24363169605151		8.620282211611935	15.63905552584422	12.22072736095442
RP1-140A9-1	1.0858993707021851	0.9550321408969992	1.370295339277324	1.126031317080371		0.0	1.8724487885256333	0.0
CALML6	0.0	0.20792295288769372	0.0	0.7319057741885667		0.0	0.0	0.0
TMEM52	0.43221961450050617	0.5600434146041963	0.9340585243266665	0.7804086938355723		0.0	1.9554929797801999	0.7214020924493962
CFAP74	2.4822946578545526	0.9210477905672492	1.2585525376457607	1.5086443732835557		1.178858839387926	2.8112600707970725	0.0
PRKCZ	4.647317695492878	2.953463559154685	4.772211186562184	4.702038872389759		1.0111625088851361	4.806134157929107	0.0
RP5-892K4-1	2.862777701645542	1.7329616763087623	2.599167605052579	2.860714125944095		0.9586603131007612	1.527969167979872	0.0
RP11-181G12-2	1.573074870774168	0.0	0.9752156696853934	0.8875063701427119		0.0	0.0	0.0
FAAP20	16.039849125214186	17.581436684806224	14.036835114912744	15.333484476106833		10.26547718646989	15.438185270001565	18.162998794549296
SKI	4.972497608803148	5.182020415977881	5.30765067641111	5.277944261427386		2.140408198792527	5.720547715076177	9.453183043175304
MORN1	2.8644479243765835	1.7185796359898728	2.4527489358918646	2.195497118173076		1.0487716149224096	1.5348103962066204	1.0540935664909854
RER1	12.638348071498278	14.341934744219413	11.93931662584841	12.311929520632459		7.118815037692325	17.20322078294739	7.251161050880467
PEX10	5.283925678834274	3.1140015612115084	4.418775710396151	4.494437483883876		3.214149372509086	4.61700652839701	6.001702444029933
PLCH2	3.865468215839096	1.3295360907390514	2.6073079752387147	4.450407848660083		1.1221430939245236	4.7183731907668545	2.5132574440712903
RP3-395M20-2	0.0	0.0	0.0	0.7161987054131329		0.0	0.0	0.0
PANK4	2.9468287231717545	2.7870148181416545	3.9147569638311	4.656767829664844		1.511641093416366	7.108011223663625	5.148056581588365
HES5	0.0	0.0	0.0	0.0		0.0	0.0	0.0
RP3-395M20-12	7.637153166132082	9.252144258996385	8.544393869383002	9.312010134967089		3.6536086433314807	13.431492885411851	4.237257008363312
RP3-395M20-8	4.110230969857134	3.346031644521039	3.105884593449646	3.7603793026643824		2.0328462274431724	7.031195353300429	4.601951710142874
TNFRSF14	17.846984404396473	14.263842686256314	15.869338156545814	15.379685911088178		6.818716038724561	19.398708932017957	10.195768328863846
RP3-395M20-9	3.353183047232324	1.3168310682679454	2.8886643020276086	3.013368889403583		0.7501880337585052	0.0	0.0
PRXL2B	3.6837974998205283	2.9676476935030163	4.64153975605132	5.03845466259041		1.5601235347680182	3.7829838709196215	2.784667106608344
MMEL1	0.939189334263159	1.6138994013097525	1.6548929897180291	3.9929908311601796		0.7307789262237172	0.0	1.452841531172617
TTC34	1.3895319929886683	1.509172505890611	1.9110888089678157	2.007090647503642		0.8081216334471748	0.0	1.8042724401748909
PRDM16-DT	0.0	0.0	0.0	0.0		0.0	0.0	0.0
PRDM16	0.0	0.0	0.0	0.0		0.0	5.33068815915002	0.0
MEGF6	3.523083992761671	1.777785601976828	3.0962861959298604	2.482829747217317		0.0	1.7878611142953547	0.0
RP11-46F15-2	1.1631395349101596	0.2862699608617579	0.0	0.21527026130272917		0.0	2.3783507437876397	0.0
TPRG1L	4.855308199323229	5.448394940049301	5.387761060393224	5.806273598825328		2.5628051867688595	7.371317343625438	6.198419723494307
WRAP73	7.125650293482451	4.751813777524461	6.2026662121025495	6.9740318041630465		3.6141333570219083	7.195110732483688	3.899218379846045
TP73	0.5136715729898307	0.0	0.0	0.0		0.0	0.0	0.0
RP5-1092A11-5	0.0	0.0	0.0	0.0		0.40673643077213045	0.0	0.0
TP73-AS1	4.697023540343011	2.140099618074267	4.403116413227755	4.150847846348475		1.8188455736276603	5.178883829714344	1.2668373070672183
SMIM1	2.850362413020171	1.4628959458935082	2.1936443585892205	2.7525932504246855		0.0	3.00373174035696	1.449520795570235
LRRC47	8.316923924316155	6.0681088426638	7.334271674659262	7.701048676841181		4.0542904006369875	11.275395192856942	5.701174225498936
RP1-286D6-5	0.0	0.0	0.8502551402653373	0.0		0.0	0.0	0.0
CEP104	7.269121283722703	5.294349601203098	6.092865478219596	6.853432850787209		2.806959686902159	9.70515500172632	5.088685684757623
DFFB	3.2808401465437877	2.141672668955278	3.046785261748095	3.4131230795282304		1.7392840992858225	4.512847664325486	1.2073272492964247
C1orf174	7.612174283099622	6.027917295213999	6.437363652815729	7.80274162425614		4.384373850702428	13.634635522597673	2.961661978605531
LINC01134	0.9059775763715936	1.2037429260058758	0.7230170309409898	0.7904100844279824		0.7679734825142489	0.0	0.0
AJAP1	0.0	0.5831368856051048	0.7037115721471972	1.0654204617288405		0.5679144755985559	0.0	0.0
RP11-154H17-1	0.0	0.0	0.7771368864822008	0.0		0.5616408508109749	0.0	0.0
NPHP4	1.7261428967902133	1.8131471411184563	1.4774942722859994	1.2803159910913646		0.7907246804408983	0.0	0.7984931003680079
KCNAB2	6.909192483141464	10.752183802752201	10.24063521597644	11.199508625261316		7.199366382633952	14.658940858756882	7.6655543723905994
CHD5	1.2344115357078456	0.0	0.0	0.0		0.0	0.0	0.0
RPL22	78.7838833139913	65.56677013734598	87.4979704148842	96.3213886702881		49.42318547640696	58.08625429578857	89.79403096599074
RP1-120G22-11	0.0	0.24901215811767113	0.3143694087879004	0.0		0.0	0.0	0.0
RNF207	0.0	0.5295064473801121	2.1954975376873893	1.0171342905720238		1.0541195505790357	0.0	0.0
ICMT	3.7855364192168963	4.4451690567436914	4.69904766898366	4.42328710634709		2.6293147463394373	7.634262457102462	4.215607269205773
LINC00337	0.0	0.0	0.0	0.0		0.0	0.9832841691248778	0.0
GPR153	0.0	0.5342697826977141	0.0	1.576118087506236		0.0	2.6068907135245074	0.0
ACOT7	2.1202180612359656	2.3839924991056605	2.5131287463954486	3.4292265398618706		2.531838339495339	6.725760113535329	3.7002135110075467
RP1-202O8-3	2.4811213402524985	1.3379138800412789	1.9446902881581822	2.070304029105422		0.5978022873617304	0.6269671093054444	0.0
HES2	0.6114400256536036	0.8839379459501385	1.4859338291301503	1.2250390913426614		1.3568277948331176	1.8928639030853665	1.79684525488826
ESPN	0.8779460919541541	0.0	1.0819809409563983	0.9045304511666352		0.0	0.0	0.0
TNFRSF25	5.205521683156027	4.9655524797433275	14.559320370231477	10.751822630672766		2.3864968823585424	8.24161902463304	4.853005415447443
PLEKHG5	1.0288331287874666	0.3465489935253992	2.018707550313923	0.8084764718331647		0.0	0.0	0.0
NOL9	6.11543332291271	4.753760088963584	6.615711832035139	6.670100896303057		3.189948171465197	8.300311554438336	5.894882782142818
TAS1R1	0.0	0.2560534864582616	0.0	0.0		0.0	0.0	0.0
ZBTB48	5.264639291055283	5.208297594849908	4.746800715247992	5.069458867810887		3.424028100836546	8.154007525623927	3.6742236881866592
KLHL21	3.307479551129981	4.046053342165583	4.370065984986111	4.1357483818909095		2.0328121071127225	5.067729047437852	4.4056165879527045
PHF13	3.4927468908519477	2.4563322011451563	2.8018301075942245	1.9109045463231449		0.9789804100450918	3.059081450625833	0.0
THAP3	5.342892896316108	3.9368896518248198	4.741855244049897	4.9804530844722255		2.577879422442779	5.561550573324768	4.721198909009468
DNAJC11	6.042089316088699	5.273191453920629	5.9494095820901585	5.939327916020442		2.8381440655718335	7.83081912285761	5.735625499670234
RP11-242F24-1	0.0	0.28744726952999844	0.220348296493962	0.8658134301319947		0.5932800424710167	1.2079619581012024	0.0
RP11-312B8-1	0.5682168948380759	1.7570226641290394	0.9231503504719616	0.8184365040030755		0.0	1.6845226062933778	1.2210839016122457
CAMTA1	10.254336838762514	15.511629667334718	11.681954067436376	10.974536877569047		7.631919981717692	12.005163218401933	22.140393846250728
RP11-338N10-3	0.0	0.0	0.6539579407428279	0.0		0.0	0.0	0.0
VAMP3	6.780413465966235	13.722592506874841	7.374501427602699	7.394845363292531		6.625141970832509	9.93557435829695	11.843030655964206
PER3	2.9841243630033887	3.0846648406751545	2.754661312119086	3.1851434899277273		1.6803478939142629	4.282183351313742	0.0
