V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0.32393286368336	1.76209368344728	0.387607315989544	1.29334702634307	-1.05166435182378	0.947844579205271	1.82054399703681	0.864075697334179	1.41450857991464	0.641394815159661	-0.176861989235708	-0.275097444228456	-1.3327314418953	-0.224623526395945	-0.22241910248149	0.473573743283425	-0.67497283809061	0.459002330366335	1.21727105794604	0.616538159270737	1.44402479920556	1.31894731368058	1.27557141795638	0.439459084588114	1.05576603598107	0.708561158920103	0.261849806795153	-0.876075281907549	0.22844365304111	1.4041140744224	-0.103605945545457	1.37754573264614	2.31944939897261	-0.752938412747264	0.0386402636866484	0.611799108108347	-0.443973794302635	1.18090995542783	1.46938283260362	-0.0640210436753105	-0.185299146892183	0.241251672716213	0.528471933922592	-0.00484310006154102	-0.252310992769979	-0.370922658744207	1.75752609912614	-0.0448250349943211	0.343939965439218	0.239444908849975	1.5623801795651	0.458803286946911	0.817043821056167	1.40399699472744	-0.19152838531307	1.45786670511676	-0.310974578743378	0.230027814132325	1.59258485530177	0.605852897529311	-0.256367070130993	-0.196244188214908	-0.0122856580601285	0.575783815836627	0.0412394400672885	1.62518413342924	1.71916472638878	-0.0308254900808318	0.169986873669514	-0.445854223877357	1.67764715402283	1.41004764534176	1.54938508479403	1.53446288773612	0.685310356548891	-1.20938406581429	-0.53970135634099	1.83153815018692	1.07416268637185	2.397873472319	0.0705071687229253	-0.447500012248221	-0.213863158259824	1.34755570028813	2.91824801050211	1.53329924844323	0.646206260086834	0.468125577595251	2.3447712507479	1.45301613995535	0.247223827813918	0.582439108954274	-0.872479515053699	0.479422527329211	0.253232409321681	-0.390462011020802	0.450777355801406	0.325402323696655	0.788382327152302	0.855909624670102
2	-1.05527381523793	-0.663544044073709	-0.208033798388937	-0.155999270200433	-0.653614698862065	0.414689332098675	0.55922777830527	-0.00967521220222495	-0.36128257432615	0.839665237573769	-0.493489438858391	0.067165178105992	0.988119345087889	-0.401984716177572	0.437755936418547	0.651881682560366	-0.635419668563302	1.31556415625309	-0.806025108983104	-0.137031432139	-0.461203601624177	1.22619030998775	-0.789398061604431	-0.308512456434498	0.0653842105451723	-0.610235737537819	1.11136258193412	0.236869897353717	-0.146018438040397	1.15396876657567	-0.432504203509878	0.508014277647637	-0.252263288202836	1.07358364417925	-0.317447071329579	1.18025767334271	0.954247628791634	0.0994408425198434	0.431570644365223	0.495099743233609	-0.650664047534733	-0.424613713025648	-0.566536219306477	0.812255505445445	-0.120029203144478	-0.329990669055429	-0.49673139098477	-0.713733185977653	-0.330581268264104	-0.190406991148467	0.506744491951337	0.00638119059895326	-0.0162328284039297	1.47490427500303	0.330292387239888	0.536820511268707	1.0225186474207	-0.574054906633813	0.831649652364709	-0.646199878163395	0.385405202048851	-1.13687891937602	-0.63962892413451	-0.73000329596654	-0.507147654209004	0.0649457482551482	0.214331057197428	1.84913185576245	1.31747149708567	1.05826442737788	-0.215446466337457	0.694548126431182	-1.32761696196325	-0.174566567478165	0.34538682293995	1.09957319697997	-0.100349740347211	-0.124445824322801	-0.29331097846154	-0.272264815748537	-0.764104978443611	-0.21738183449298	-0.522155232590656	0.247534963869892	-0.240766564160422	0.82359809864787	-1.30518591700495	0.684730173478978	-0.67192456030997	-0.891194163250138	0.310202158035649	1.0917722010992	1.32839488286086	0.059294224645296	1.10158601872169	0.496605845532141	0.501230084637064	0.803399969943686	0.953645065517292	-0.819394385755701
3	0.550653612042799	-0.778573552003176	1.50247343957743	0.189457640461286	0.175720136972409	0.433986607201769	0.517247223853643	-0.465547156041431	0.296051234531343	0.619056808585279	-0.212392196995473	0.666023287357226	1.05502391211855	-0.133476018855819	0.765908348180094	0.039843178517794	-0.273929861073161	1.33842297440348	-0.602673036125712	-0.601890835227069	-0.407072284365735	0.396649752263013	0.052325249415954	0.692628796948327	-0.623465022259716	-0.469806715406989	0.00343367684791998	0.320341744394573	1.9855149306228	0.247168478142109	-0.555703534721371	-0.336368491855278	1.07369827395375	-0.17423973067556	0.988957891304543	0.657131943876938	0.342302245604578	-0.247237933148945	0.603437378717709	0.0073657470623047	1.69442308400125	0.368035911885661	0.857815157036376	0.650224299105995	0.0473009542250378	0.335589129422902	0.106786202822898	-0.22617358224833	-0.0898572322661525	-1.00303694284154	-0.448938105762538	0.613168437245438	-0.204007947188918	0.222669459632615	-0.609067428546729	-0.504251365614231	0.16334976934	-0.228406605286526	-0.358346066682111	0.195910167190074	-0.129229345352405	0.193589041948966	0.321413702319116	0.148312797659835	1.14061378886478	-0.629822834011623	-1.0694497081445	0.47050220545074	-0.108694628683892	0.570187678869201	0.063044483968048	1.27160358462272	-0.0485776664328635	0.760689890828055	0.886302513181997	0.256781071456865	0.83971306103234	-0.397929332877595	0.36415750397894	0.515322200138465	-0.0745268976548962	1.12585443400219	0.416544868047765	-0.397974120182146	0.707209264911273	-0.44389331663284	1.71602569719248	-0.382973557663439	-0.215885900861566	-0.688514518965458	1.12799287353292	0.675590418775811	0.930687412932437	-0.0132258090003709	-0.268177995079196	2.1574051813849	0.587746322587374	0.387489333589031	0.13998910567448	-1.50031875214672
4	-0.32195142986245	0.94600360029073	0.0649113533055665	-0.117298799489208	-0.487285321539992	0.973592576644142	-0.56326723233931	-0.0233545626870797	-0.239623407422578	0.151228133141811	0.304210538422882	0.309152485193229	-0.0987544589594252	0.764140367717926	-0.290133946755795	-0.502144328541292	1.5420565437684	0.589406815195309	0.0795101189647583	-0.456044315022904	0.837189123391661	0.0869188433350227	-0.416470703490921	0.435822100702514	0.687329153110808	-0.509922768705823	0.194483300306047	0.0749612553772667	-0.127256501524216	-0.355235904357427	0.0306831111053953	0.408895928370248	0.290931400112762	1.0832494559434	0.01055058878507	-0.492139936860387	0.55202786737719	0.407263689019202	-0.253805545303421	-0.467471327247101	-0.505971808497382	-0.569532805914916	-0.0828722844142486	-0.28269844810111	0.201570977153611	0.210102191695186	0.43094050951253	-0.837271855249718	-0.603137685364951	-0.0396762560359714	-0.209621979881147	-0.156290133158483	-0.129268968273554	-0.638019563323279	0.320069326326098	0.515460219009919	1.33180395649056	0.0312355468056087	0.260499202870746	-0.0944132225591596	-0.780807586052832	-0.137146635805284	-0.180262472380652	0.0987087705736055	-0.656605019013231	-0.323612770176825	0.275813510900262	-0.200963771954329	0.859635125944262	-0.2596928309048	-1.16120907309872	-0.0466343708728389	0.327796670862166	-0.60125370654259	-0.349498476617996	0.921194189943182	-0.830815190777984	-0.0132480490694245	-0.208710352014708	0.827099429401207	0.155660535401348	0.380613926262895	-0.27767064910317	0.370483578090176	0.252036003143566	0.958001009320626	-0.00593321407483369	-0.130356838626652	0.211028585964137	-0.476422101992283	0.532388595351277	0.649080567898953	1.01025411386593	0.595600127478981	1.08731465894984	-0.0401009529388706	0.472725431334885	-0.107731217891287	-0.102956458546038	-0.519277109328796
5	-0.599544059965573	-0.767457892956323	-0.0565767982545069	-0.266927754225994	-0.128603859548334	-0.343901472707592	0.24152929514544	0.511527467722908	0.350353891076096	0.0953363453926298	-1.15460127820451	-0.973223732192425	0.178320258752054	-0.0396500927115806	-0.901685080640949	-0.417992330278981	0.991374975221603	-0.240453256463235	-0.254897428929606	-0.657251979098686	0.342443251623034	0.17546351405032	0.367392469265192	-0.229049734375079	0.319697074853111	-0.0944751506184603	0.380639884016131	0.342456036736522	-0.167069993562463	-0.436191187292617	0.160957750583927	-0.492992013820453	0.144121138418081	0.66354364479561	-0.423552158536268	0.233491181495179	-0.178096653986685	0.310245366721761	-0.354946255911052	0.660220756635326	0.372952474398367	0.194097996570515	-0.431177829593278	0.0546248802851953	0.0276080783355998	0.0728296035143915	-0.335576930077905	-0.554389136860687	0.0284159450979082	-0.738852175778631	0.70293179900785	-0.368939962264108	-0.64124562867917	0.00500127465742775	0.0882246315082396	-1.19147496508652	-0.223518571186417	0.545409950534768	1.04466357410074	0.169291490541824	-0.651769551607518	-0.637928077070735	1.01806216758588	0.923692362050997	-0.76769649098799	-0.584459468444027	-0.251831998546847	-0.065559339526477	0.549838317320427	0.0499597080983677	-0.346376116934741	0.305580223812564	-0.207158521110069	0.187391949637586	-0.312273340080638	-0.99936472457579	0.208062089750332	0.165400712403412	-0.473278179761631	0.720055382256878	0.312980594404172	-0.392184844783643	-0.25701126274644	0.279971935412757	-0.130997665661584	-0.397572998326576	0.797641679381179	-0.586772528592745	-0.506729131581022	-0.697563419643842	0.847143184347345	0.464817187837702	-0.175906163323064	0.157450231683067	0.725354610706952	-0.391338316456008	-0.0643219432343687	-0.681974811106154	-0.540373923180728	-0.851303234716465
6	-0.179139939347687	0.249356765061765	0.348091283930321	-0.353821158073486	-0.265009025965274	0.598982559611196	-0.62681414129529	-0.837811179184199	0.774497258620693	0.442261513390039	0.189169252889675	0.528249734027505	0.779861999748432	-0.431942303790399	-0.613921658587616	0.438574855164616	0.200606877490121	0.0279250430424523	0.876877474406963	0.549013869455002	0.377813185257106	0.491901138825802	1.41869520962062	-0.0312171494798562	-0.250304459467968	0.289891037264625	0.641749969106329	-0.504141457529229	0.203250882413763	0.979989457578321	-0.881848704240309	-0.222266730285778	-0.242592599763506	0.208821831435438	0.196063685288224	0.54164937254512	-1.06679658010176	-1.1053138966224	-0.229553410663271	-0.325929369408406	-0.047378896599269	0.810960276834605	-0.422902613249412	-0.301971423018263	0.189157693279868	-0.342947167265012	-0.365614578934157	-0.416716746990624	0.600613801633741	0.103058800680401	-0.494798945784897	0.536479393124117	0.589117818672895	0.35984950087698	-0.102638574604112	1.00268499304421	-0.264616533532651	0.769218130541021	-0.172746874290445	-0.69357949888804	1.37991406062874	0.0967943493707862	0.743832040029597	0.237284820948292	0.776821732041273	0.46395507420207	-0.672625169441273	0.0500564595140342	0.424613757374199	0.616089454754957	0.757408626226262	-0.496846019127852	0.691863467916394	0.582950326352683	0.272566853284403	-0.266326397494158	0.000978736853386841	-0.0998959274246674	-0.257055250458264	-1.2435158645201	0.53197113281302	-1.08949505125541	-0.161954396795489	0.0877084377451883	0.429566833697824	-0.418794283249013	0.376897361190752	0.0943537999976766	-0.775720339053289	-0.971175682177423	-0.121771109360548	1.41846653700905	2.12132741508504	2.01977213999086	-0.676496130491856	-0.411067849013039	0.318470351758037	1.22438753759952	0.540737157768355	0.725246577988377
7	0.905936891342626	-0.861016351620494	-0.220876998520136	0.0692290181979296	0.271163448691349	0.35828509685128	-0.512783144970636	0.172074435915536	-1.15380941616652	-0.324496249859464	-0.993930867132873	-1.30815389899501	-0.962793820676634	-0.247689664141413	-0.938505965556343	-0.198872703450456	-0.34193893275778	0.0171579718189335	-0.317929128719654	0.971374173098115	-0.152448248748537	0.602486007449988	-0.492974906044825	0.19546713405896	-0.770891446261593	-0.783577913390358	0.502783815156192	0.0455777136361415	-0.67709396181335	-0.583994765977607	-1.49363346398233	0.167393920721568	0.407004985149831	0.0419957302024254	-0.47033409718175	0.174079235000128	-0.967824064458959	0.0897213120106702	0.457923115542768	-2.26696415782656	-0.275307763859916	-0.170338614862018	-0.535845628295076	-0.448007242429152	0.142596423780251	0.310831174507717	-0.539272079440123	-0.346054495048935	0.459754962837786	1.72203434147749	-1.59218805402299	-0.232327680258574	0.463593749911715	0.354992137497898	-1.21717741966344	-0.970082570898459	-0.17766391970359	-0.532454005683148	-0.44759202157919	-2.01159958812842	-0.338961658654754	-0.124450670224483	0.364828201122564	1.64626332668026	-1.07786713016271	-0.03867378328687	-1.39412445846093	-0.401194804568145	0.101020169896462	-0.746224857744508	0.141852717578692	0.760081491507185	-0.218332965023906	0.191769953512902	0.529044269718956	-0.381320092962958	0.671555560198069	0.0778237785691486	-0.400935592451641	-0.426796948778209	-1.65272109016603	-0.413242066550302	-1.00725898923561	-0.0901797861327263	0.994825766110055	0.730073194609165	0.05630306849784	-0.200107451678615	0.18611318346264	-0.431856884403589	0.40137587786822	-0.172768258787808	-1.04035663948767	0.987712000552483	-0.765490536124666	-1.37093667213434	-0.108409625625458	-0.0436543903466618	0.314144704680851	-0.572288355836964
8	-0.144076501083982	0.791783618857935	-0.818769546269519	-0.664295917601988	0.906889858453936	0.170351866133556	-0.64943240945253	0.230227409574583	1.45660789052363	0.737012792117355	0.64960873445346	0.292858363237931	0.486965083058896	1.10307928607653	0.370914572782617	0.342758386992079	0.552767183750327	1.17116560358601	0.65036292414713	-0.677522282191135	0.795231075805146	0.396837608926187	-0.0340865498316819	-0.509229747359524	0.00148900585419956	0.0652435298552999	-0.777014522804836	-0.0296273739632534	0.209270287670137	0.312360562125572	-0.33305156738054	-0.882371115422095	-0.835767445450338	0.0310295167350738	-0.0879222155382302	0.0499391451136059	0.605555304039326	-0.190275873013242	-0.0724347784222262	0.39191533322786	1.49092042948673	-0.126895658909551	-0.991762847000767	0.392343850322093	0.196737092225918	-0.549962480641521	0.362184278468635	-0.693813012055971	-0.3700123989305	-0.862595867635674	-0.327268008415133	-0.166479833697186	-0.3029256089632	0.0992553239149294	-1.49386890905226	0.0262360774365238	-0.252242711052289	0.476955606544295	-0.497034356866268	0.683541186674719	0.373367352717447	0.526699215258192	-0.100616898736236	0.869257874704846	0.142709532171802	-0.698924965511429	-0.195384738159093	0.122006819786998	1.03095813040147	-0.835290609483046	0.653543310494492	0.149083581333415	0.165168178917312	0.493800960740946	1.14945464295677	0.295087980895125	0.355812514515278	0.551820016841253	-0.227060843283054	0.470465547422024	1.49341645885191	-0.844340927951252	0.142464433567669	-0.00411817190289812	-0.43612213096403	0.478417662956506	0.768133262688285	0.00281843230395357	0.0583066146029925	-0.228345060739794	0.942763695139349	0.606822797662652	0.39217929452475	0.286499665237428	0.0398795816686586	1.12732328227534	-1.89929426339038	-0.0418319459388898	0.367876061449453	-0.306840584435736
9	0.238068428272324	0.663306342480227	0.81775619155957	0.177080054121695	0.528538977660342	-0.412273470690402	0.107396723978523	-0.301162575736142	-0.899447652599774	-0.0446811931967017	-0.00772987333190733	1.21175180772624	1.1171430514142	0.283642487407771	0.159344475889359	0.336569769860676	0.805146377192141	0.381721076431389	0.322773061259702	-0.82955353251291	0.544008085482206	0.0316214693737997	-1.18851088764574	0.275244935458058	0.589575220162583	0.872662259199497	0.300796349688774	-0.302920648689274	-0.370496955439822	0.207409746209322	-0.224298556751245	0.75953060786019	-1.13112172081395	-0.440970023365781	-0.254401390869076	-0.172725870326855	1.05113782431686	1.01188606566311	-0.149486757229243	0.337121619394948	-0.0824057728757032	-0.342745252162841	0.30826528146117	-0.355699243970209	-0.27924230506722	-0.10937883160807	-0.277759722608898	0.181645919940989	-0.0872390954651741	1.89079602389661	1.04881348106417	0.664465195965725	-0.318421132239433	-0.17985314747706	1.34939764274002	-0.953444585164254	0.25024911840162	0.348735663743647	0.127772352460116	-0.850543122949877	0.350559392791643	0.521897413705964	-0.0596239860115389	1.16553649125747	1.69553903169298	-0.49964895800627	0.370710312362442	1.22201359512778	1.84861832296698	0.600281774525472	-0.328398765170745	0.0838100462638526	0.943706032665085	-0.547243996375122	0.511334072682244	0.631626731415443	-0.0891092234512323	0.450287370694361	0.142675836194582	0.0687150159961354	0.119046128416371	0.365632624993557	0.221160638149398	-0.265692237093667	-0.156354459500984	0.20444190379637	-1.48074625517169	0.460844000703949	1.16635466445296	-0.738932819642694	0.901304643136854	-0.829188898080422	2.62647398287567	0.625330265868239	-0.116410373802737	-0.468235614482342	0.442042158624876	-0.271162551943139	-0.0514709012266539	0.391755010510797
10	-0.220333600394514	-0.302335089269003	0.388050446838437	0.214532613464049	-0.710885910789462	-0.228376950084359	0.79920437901648	-0.498506553842742	0.457345961864328	0.206050739183045	-0.194738390050765	-0.46911511568656	1.14691405366406	0.403905714488205	0.32231252608101	-0.282909059414751	-0.0983753906501529	0.147240334342379	-0.167768305089052	0.532478496654415	-1.35657875998947	-0.352894333769069	-0.32183376827555	0.375349131632142	-0.391444063658032	0.542924293746958	-0.209821908277469	0.0879344140987003	-0.113890989434431	0.330718436749642	0.226405918693881	0.00714560045786029	0.428122694174667	0.460844855417226	0.0653122770395815	-0.333587413323155	1.44769453162259	0.267371897828441	-0.350292088291339	0.311311566318987	0.552018241581968	0.399184126246401	0.0122772847376352	-0.999907085616138	-0.41599786606719	-0.643902609568909	-1.16899733564259	-0.725116804492131	1.05923290543689	-0.749414390034709	0.206218212316945	0.280789652279861	0.237175615552604	-0.114356847651602	0.756781362499697	0.0381465382442183	0.286401207208786	-1.10850933346938	0.241527371721545	-1.08981349358133	-0.888797342259668	0.635692964693352	0.124612180051358	0.258569644208116	0.821381697965476	-0.332860164904769	1.38890053874449	0.348764231399905	0.483626991861009	-0.188736843448529	-0.691371528166667	-0.291308868478993	0.11182576979196	-0.194091340383882	0.799807906932609	-0.190115172955232	0.293467859923613	0.0332517940481664	1.34567512825716	0.539883963635877	0.503535413566158	-0.151516039304404	-0.204168747400955	0.0466283347480013	0.789898306311852	-0.136895177646693	0.954134080551244	-0.189189164554759	0.353190556418582	0.492375882863875	0.979270210908962	-0.572810225034835	0.79035035513473	-1.41570918914834	0.980377678007082	-0.291905796124681	0.828926345889521	0.0346088875838905	1.02862397186327	-0.249478155544243
